X,I,T,V
3.82690000000029,197529594.259032,24963573.5440004,1417134.7997953
3.82760000000029,197434769.408762,24818815.3446078,1418575.55157566
3.82830000000029,197339366.084293,24674751.200449,1420013.6268998
3.82900000000029,197243387.051536,24531379.0449812,1421449.02020005
3.82970000000029,197146835.077386,24388696.8073153,1422881.72595265
3.83040000000029,197049712.929627,24246702.4123184,1424311.73867768
3.83110000000029,196952023.376826,24105393.7807152,1425739.0529391
3.83180000000029,196853769.18823,23964768.8291895,1427163.66334465
3.83250000000029,196754953.133668,23824825.4704847,1428585.56454587
3.83320000000029,196655577.983445,23685561.6135043,1430004.75123802
3.83390000000029,196555646.508246,23546975.1634118,1431421.2181601
3.83460000000029,196455161.479034,23409064.0217303,1432834.96009474
3.83530000000029,196354125.666951,23271826.0864415,1434245.97186826
3.83600000000029,196252541.84322,23135259.2520843,1435654.24835052
3.83670000000029,196150412.779045,22999361.4098533,1437059.78445497
3.83740000000029,196047741.245515,22864130.4476959,1438462.57513856
3.83810000000029,195944530.013508,22729564.2504102,1439862.61540172
3.83880000000029,195840781.853589,22595660.6997414,1441259.90028828
3.83950000000029,195736499.535923,22462417.6744785,1442654.42488549
3.84020000000029,195631685.830172,22329833.0505498,1444046.18432388
3.84090000000029,195526343.505402,22197904.7011187,1445435.17377732
3.84160000000029,195420475.329994,22066630.4966784,1446821.38846286
3.84230000000029,195314084.071542,21936008.3051466,1448204.82364078
3.84300000000029,195207172.496767,21806035.9919591,1449585.47461447
3.84370000000029,195099743.371421,21676711.4201638,1450963.33673038
3.84440000000029,194991799.460197,21548032.4505133,1452338.40537801
3.84510000000029,194883343.526637,21419996.9415576,1453710.67598983
3.84580000000029,194774378.333041,21292602.7497362,1455080.14404118
3.84650000000029,194664906.640378,21165847.7294697,1456446.8050503
3.84720000000029,194554931.208196,21039729.7332504,1457810.6545782
3.84790000000029,194444454.794534,20914246.6117336,1459171.68822861
3.84860000000029,194333480.155834,20789396.2138267,1460529.90164794
3.84930000000029,194222010.046851,20665176.3867796,1461885.29052522
3.85000000000029,194110047.22057,20541584.9762731,1463237.850592
3.85070000000029,193997594.428117,20418619.8265077,1464587.57762231
3.85140000000029,193884654.418673,20296278.7802915,1465934.46743261
3.85210000000029,193771229.939392,20174559.6791277,1467278.51588167
3.85280000000029,193657323.735315,20053460.3633015,1468619.71887057
3.85350000000029,193542938.549282,19932978.6719666,1469958.07234256
3.85420000000029,193428077.121858,19813112.4432308,1471293.57228305
3.85490000000029,193312742.191242,19693859.5142418,1472626.21471949
3.85560000000029,193196936.493188,19575217.7212718,1473955.99572132
3.85630000000029,193080662.760927,19457184.8998017,1475282.91139992
3.85700000000029,192963923.72508,19339758.8846053,1476606.95790847
3.85770000000029,192846722.113584,19222937.5098318,1477928.13144194
3.85840000000029,192729060.651609,19106718.6090892,1479246.42823697
3.85910000000029,192610942.06148,18991100.0155261,1480561.84457181
3.85980000000029,192492369.062601,18876079.5619133,1481874.37676624
3.86050000000029,192373344.371373,18761655.080725,1483184.02118147
3.86120000000029,192253870.701123,18647824.4042193,1484490.77422011
3.86190000000029,192133950.762022,18534585.3645179,1485794.63232601
3.86260000000029,192013587.261016,18421935.793686,1487095.59198424
3.86330000000029,191892782.901745,18309873.5238108,1488393.64972099
3.86400000000029,191771540.38447,18198396.38708,1489688.80210347
3.86470000000029,191649862.406003,18087502.2158592,1490981.04573984
3.86540000000029,191527751.659631,17977188.8427697,1492270.3772791
3.86610000000029,191405210.835045,17867454.1007649,1493556.79341104
3.86680000000029,191282242.618265,17758295.823206,1494840.29086611
3.86750000000029,191158849.691576,17649711.8439382,1496120.86641535
3.86820000000029,191035034.733449,17541699.9973653,1497398.51687031
3.86890000000029,190910800.418478,17434258.118524,1498673.23908293
3.8696000000003,190786149.417308,17327384.0431582,1499945.02994548
3.8703000000003,190661084.396567,17221075.6077918,1501213.88639043
3.8710000000003,190535608.018798,17115330.6498018,1502479.8053904
3.8717000000003,190409722.942392,17010147.0074903,1503742.78395801
3.8724000000003,190283431.821522,16905522.520156,1505002.81914583
3.8731000000003,190156737.306077,16801455.0281656,1506259.90804627
3.8738000000003,190029642.041596,16697942.3730238,1507514.04779148
3.8745000000003,189902148.669204,16594982.3974435,1508765.23555323
3.8752000000003,189774259.825547,16492572.9454152,1510013.46854285
3.8759000000003,189645978.142733,16390711.8622755,1511258.74401111
3.8766000000003,189517306.248262,16289396.9947755,1512501.05924811
3.8773000000003,189388246.764971,16188626.1911483,1513740.41158319
3.8780000000003,189258802.310969,16088397.3011762,1514976.79838484
3.8787000000003,189128975.499576,15988708.1762571,1516210.21706056
3.8794000000003,188998768.939266,15889556.6694706,1517440.66505679
3.8801000000003,188868185.233604,15790940.635643,1518668.1398588
3.8808000000003,188737226.981189,15692857.9314124,1519892.63899055
3.8815000000003,188605896.775597,15595306.415293,1521114.16001466
3.8822000000003,188474197.20532,15498283.9477382,1522332.7005322
3.8829000000003,188342130.853713,15401788.3912043,1523548.25818268
3.8836000000003,188209700.298936,15305817.6102128,1524760.83064388
3.8843000000003,188076908.113898,15210369.4714123,1525970.41563175
3.8850000000003,187943756.866201,15115441.8436398,1527177.01090034
3.8857000000003,187810249.118091,15021032.5979816,1528380.61424163
3.8864000000003,187676387.426397,14927139.6078335,1529581.22348546
3.8871000000003,187542174.342484,14833760.7489608,1530778.83649942
3.8878000000003,187407612.412195,14740893.8995567,1531973.4511887
3.8885000000003,187272704.175805,14648536.9403016,1533165.06549603
3.8892000000003,187137452.167966,14556687.7544205,1534353.67740152
3.8899000000003,187001858.917659,14465344.2277407,1535539.28492256
3.8906000000003,186865926.948139,14374504.2487486,1536721.88611373
3.8913000000003,186729658.776893,14284165.7086459,1537901.47906665
3.8920000000003,186593056.915587,14194326.5014055,1539078.06190989
3.8927000000003,186456123.870017,14104984.5238264,1540251.63280883
3.8934000000003,186318862.140064,14016137.6755884,1541422.18996556
3.8941000000003,186181274.219647,13927783.8593061,1542589.73161877
3.8948000000003,186043362.596675,13839920.9805827,1543754.25604361
3.8955000000003,185905129.753005,13752546.9480623,1544915.76155157
3.8962000000003,185766578.164391,13665659.6734827,1546074.24649039
3.8969000000003,185627710.300447,13579257.071727,1547229.70924393
3.8976000000003,185488528.624597,13493337.0608749,1548382.14823201
3.8983000000003,185349035.594036,13407897.5622536,1549531.56191036
3.8990000000003,185209233.659684,13322936.5004874,1550677.94877044
3.8997000000003,185069125.266148,13238451.8035478,1551821.30733934
3.9004000000003,184928712.851678,13154441.4028022,1552961.63617966
3.9011000000003,184787998.848126,13070903.2330626,1554098.93388939
3.9018000000003,184646985.680908,12987835.2326333,1555233.19910178
3.9025000000003,184505675.768963,12905235.3433584,1556364.43048522
3.9032000000003,184364071.524713,12823101.5106687,1557492.62674311
3.9039000000003,184222175.354028,12741431.6836279,1558617.78661375
3.9046000000003,184079989.656186,12660223.8149781,1559739.90887018
3.9053000000003,183937516.823834,12579475.8611857,1560858.99232013
3.9060000000003,183794759.242955,12499185.7824851,1561975.0358058
3.9067000000003,183651719.292831,12419351.5429236,1563088.03820379
3.9074000000003,183508399.346006,12339971.1104047,1564197.99842499
3.9081000000003,183364801.768252,12261042.456731,1565304.9154144
3.9088000000003,183220928.918537,12182563.557647,1566408.78815104
3.9095000000003,183076783.148988,12104532.3928808,1567509.61564781
3.9102000000003,182932366.804857,12026946.9461857,1568607.39695136
3.9109000000003,182787682.224495,11949805.2053813,1569702.13114198
3.9116000000003,182642731.739312,11873105.1623933,1570793.81733346
3.9123000000003,182497517.67375,11796844.813294,1571882.45467294
3.9130000000003,182352042.345253,11721022.1583413,1572968.04234083
3.9137000000003,182206308.064234,11645635.2020177,1574050.57955062
3.9144000000003,182060317.134046,11570681.9530683,1575130.06554881
3.9151000000003,181914071.850952,11496160.4245389,1576206.49961475
3.9158000000003,181767574.504101,11422068.633813,1577279.88106049
3.9165000000003,181620827.375494,11348404.6026489,1578350.20923069
3.9172000000003,181473832.739958,11275166.3572155,1579417.48350248
3.91790000000031,181326592.865122,11202351.9281282,1580481.70328531
3.91860000000031,181179110.011387,11129959.3504844,1581542.86802081
3.91930000000031,181031386.431903,11057986.6638977,1582600.97718272
3.92000000000031,180883424.372541,10986431.9125324,1583656.03027669
3.92070000000031,180735226.07187,10915293.1451373,1584708.02684017
3.92140000000031,180586793.76113,10844568.4150784,1585756.9664423
3.92210000000031,180438129.664213,10774255.7803723,1586802.84868375
3.92280000000031,180289235.997636,10704353.3037178,1587845.67319659
3.92350000000031,180140114.970518,10634859.0525282,1588885.4396442
3.92420000000031,179990768.78456,10565771.0989617,1589922.14772105
3.92490000000031,179841199.634022,10497087.519953,1590955.79715266
3.92560000000031,179691409.705703,10428806.397243,1591986.38769541
3.92630000000031,179541401.178917,10360925.8174086,1593013.91913642
3.92700000000031,179391176.225479,10293443.8718924,1594038.39129343
3.92770000000031,179240737.009677,10226358.6570309,1595059.80401465
3.92840000000031,179090085.688262,10159668.2740831,1596078.15717862
3.92910000000031,178939224.41042,10093370.8292585,1597093.45069411
3.92980000000031,178788155.317762,10027464.4337442,1598105.68449994
3.93050000000031,178636880.544302,9961947.20373188,1599114.85856488
3.93120000000031,178485402.21644,9896817.26044425,1600120.97288752
3.93190000000031,178333722.452946,9832072.73016106,1601124.02749608
3.93260000000031,178181843.364945,9767711.74424449,1602124.02244836
3.93330000000031,178029767.055897,9703732.43916428,1603120.95783153
3.93400000000031,177877495.621588,9640132.95652225,1604114.83376204
3.93470000000031,177725031.150109,9576911.44307644,1605105.65038547
3.93540000000031,177572375.721848,9514066.05076477,1606093.40787638
3.93610000000031,177419531.40947,9451594.9367283,1607078.10643822
3.93680000000031,177266500.277906,9389496.26333393,1608059.74630315
3.93750000000031,177113284.384343,9327768.19819677,1609038.32773191
3.93820000000031,176959885.778207,9266408.91420201,1610013.85101372
3.93890000000031,176806306.501152,9205416.58952634,1610986.31646611
3.93960000000031,176652548.587053,9144789.40765898,1611955.72443478
3.94030000000031,176498614.061987,9084525.55742219,1612922.07529351
3.94100000000031,176344504.944229,9024623.23299147,1613885.36944397
3.94170000000031,176190223.24424,8965080.6339152,1614845.60731562
3.94240000000031,176035770.964654,8905895.96513395,1615802.78936556
3.94310000000031,175881150.100273,8847067.43699929,1616756.91607841
3.94380000000031,175726362.638057,8788593.26529225,1617707.98796615
3.94450000000031,175571410.557113,8730471.67124129,1618656.00556799
3.94520000000031,175416295.828689,8672700.88153991,1619600.96945027
3.94590000000031,175261020.416169,8615279.12836381,1620542.88020629
3.94660000000031,175105586.27506,8558204.64938765,1621481.73845615
3.94730000000031,174949995.352988,8501475.68780139,1622417.54484669
3.94800000000031,174794249.589693,8445090.49232626,1623350.3000513
3.94870000000031,174638350.917023,8389047.31723024,1624280.00476977
3.94940000000031,174482301.258926,8333344.42234328,1625206.65972821
3.95010000000031,174326102.531444,8277980.07307197,1626130.26567888
3.95080000000031,174169756.642715,8222952.54041391,1627050.82340006
3.95150000000031,174013265.492959,8168260.10097167,1627968.33369591
3.95220000000031,173856630.974484,8113901.03696631,1628882.79739635
3.95290000000031,173699854.971674,8059873.6362506,1629794.21535691
3.95360000000031,173542939.36099,8006176.19232177,1630702.58845861
3.95430000000031,173385886.010969,7952807.00433394,1631607.91760781
3.95500000000031,173228696.782215,7899764.37711012,1632510.20373609
3.95570000000031,173071373.527404,7847046.62115389,1633409.44780009
3.95640000000031,172913918.091279,7794652.05266063,1634305.65078141
3.95710000000031,172756332.310649,7742578.99352848,1635198.81368647
3.95780000000031,172598618.014389,7690825.7713688,1636088.93754633
3.95850000000031,172440777.023437,7639390.71951644,1636976.02341664
3.95920000000031,172282811.150797,7588272.17703945,1637860.07237741
3.95990000000031,172124722.201537,7537468.48874858,1638741.08553294
3.96060000000031,171966511.972792,7486978.00520636,1639619.0640117
3.96130000000031,171808182.253761,7436799.08273582,1640494.00896612
3.96200000000031,171649734.825711,7386930.08342889,1641365.92157252
3.96270000000031,171491171.461978,7337369.37515444,1642234.80303099
3.96340000000031,171332493.927971,7288115.33156593,1643100.65456517
3.96410000000031,171173703.981169,7239166.33210882,1643963.47742223
3.96480000000031,171014803.371128,7190520.7620275,1644823.27287264
3.96550000000031,170855793.839485,7142177.012372,1645680.04221009
3.96620000000032,170696677.119956,7094133.48000434,1646533.78675137
3.96690000000032,170537454.938343,7046388.56760446,1647384.50783619
3.96760000000032,170378129.01254,6998940.68367597,1648232.20682706
3.96830000000032,170218701.052532,6951788.24255143,1649076.8851092
3.96900000000032,170059172.760405,6904929.6643974,1649918.54409036
3.96970000000032,169899545.830346,6858363.37521914,1650757.18520072
3.97040000000032,169739821.948652,6812087.80686498,1651592.80989272
3.97110000000032,169580002.793733,6766101.39703038,1652425.41964098
3.97180000000032,169420090.036119,6720402.58926167,1653255.01594213
3.97250000000032,169260085.338468,6674989.83295954,1654081.6003147
3.97320000000032,169099990.355567,6629861.58338211,1654905.17429898
3.97390000000032,168939806.734343,6585016.30164782,1655725.73945689
3.97460000000032,168779536.113872,6540452.4547379,1656543.29737184
3.97530000000032,168619180.125379,6496168.51549863,1657357.84964864
3.97600000000032,168458740.392253,6452162.96264327,1658169.39791331
3.97670000000032,168298218.53005,6408434.2807537,1658977.94381301
3.97740000000032,168137616.146505,6364980.96028174,1659783.48901586
3.97810000000032,167976934.841536,6321801.49755026,1660586.03521086
3.97880000000032,167816176.207257,6278894.39475391,1661385.58410772
3.97950000000032,167655341.827983,6236258.15995961,1662182.13743674
3.98020000000032,167494433.280243,6193891.30710679,1662975.69694872
3.98090000000032,167333452.132789,6151792.35600732,1663766.26441475
3.98160000000032,167172399.946601,6109959.83234513,1664553.84162619
3.98230000000032,167011278.274902,6068392.26767566,1665338.43039445
3.98300000000032,166850088.66317,6027088.19942491,1666120.03255092
3.98370000000032,166688832.64914,5986046.17088833,1666898.6499468
3.98440000000032,166527511.762824,5945264.73122943,1667674.28445301
3.98510000000032,166366127.526518,5904742.43547804,1668446.93796005
3.98580000000032,166204681.454812,5864477.84452845,1669216.61237787
3.98650000000032,166043175.054604,5824469.52513715,1669983.30963575
3.98720000000032,165881609.825111,5784716.04992047,1670747.03168216
3.98790000000032,165719987.25788,5745215.9973518,1671507.78048466
3.98860000000032,165558308.836802,5705967.95175872,1672265.55802976
3.98930000000032,165396576.038123,5666970.50331979,1673020.3663228
3.99000000000032,165234790.330457,5628222.24806111,1673772.2073878
3.99070000000032,165072953.174799,5589721.78785266,1674521.08326738
3.99140000000032,164911066.02454,5551467.7304044,1675266.99602263
3.99210000000032,164749130.325477,5513458.68926215,1676009.94773292
3.99280000000032,164587147.515828,5475693.28380314,1676749.94049588
3.99350000000032,164425119.026247,5438170.13923151,1677486.9764272
3.99420000000032,164263046.279835,5400887.88657341,1678221.05766053
3.99490000000032,164100930.69216,5363845.16267195,1678952.18634737
3.99560000000032,163938773.671265,5327040.61018197,1679680.36465695
3.99630000000032,163776576.617684,5290472.87756448,1680405.59477606
3.99700000000032,163614340.92446,5254140.61908099,1681127.878909
3.99770000000032,163452067.977159,5218042.49478758,1681847.2192774
3.99840000000032,163289759.153881,5182177.17052873,1682563.61812016
3.99910000000032,163127415.825281,5146543.31793099,1683277.07769325
3.99980000000032,162965039.354582,5111139.61439643,1683987.60026966
4.00050000000032,162802631.09759,5075964.74309588,1684695.18813925
4.00120000000032,162640192.402712,5041017.39296192,1685399.84360863
4.00190000000032,162477724.61097,5006296.2586818,1686101.56900104
4.00260000000032,162315229.056019,4971800.04068998,1686800.36665625
4.00330000000032,162152707.064163,4937527.44516066,1687496.23893043
4.00400000000032,161990159.95437,4903477.18399998,1688189.18819602
4.00470000000032,161827589.038293,4869647.97483812,1688879.21684162
4.00540000000032,161664995.620281,4836038.54102112,1689566.32727189
4.00610000000032,161502380.997403,4802647.61160262,1690250.52190742
4.00680000000032,161339746.459458,4769473.92133536,1690931.80318458
4.00750000000032,161177093.289,4736516.21066246,1691610.17355548
4.00820000000032,161014422.761348,4703773.22570862,1692285.63548779
4.00890000000032,160851736.144611,4671243.71827107,1692958.19146464
4.00960000000032,160689034.699701,4638926.44581037,1693627.84398451
4.01030000000032,160526319.680352,4606820.17144102,1694294.59556113
4.01100000000032,160363592.333141,4574923.66392194,1694958.44872333
4.01170000000032,160200853.897503,4543235.69764678,1695619.40601496
4.01240000000032,160038105.60575,4511755.05263397,1696277.46999476
4.01310000000032,159875348.683092,4480480.51451678,1696932.64323625
4.01380000000032,159712584.347653,4449410.87453305,1697584.92832761
4.01450000000033,159549813.810492,4418544.9295149,1698234.32787158
4.01520000000033,159387038.275622,4387881.48187815,1698880.84448533
4.01590000000033,159224258.940026,4357419.33961174,1699524.48080039
4.01660000000033,159061476.993682,4327157.31626683,1700165.23946247
4.01730000000033,158898693.619576,4297094.23094592,1700803.12313141
4.01800000000033,158735909.993727,4267228.90829171,1701438.13448103
4.01870000000033,158573127.285204,4237560.17847582,1702070.27619906
4.01940000000033,158410346.656145,4208086.87718744,1702699.55098699
4.02010000000033,158247569.26178,4178807.84562178,1703325.96155998
4.02080000000033,158084796.250449,4149721.93046839,1703949.51064674
4.02150000000033,157922028.763621,4120827.98389936,1704570.20098943
4.02220000000033,157759267.935917,4092124.86355738,1705188.03534357
4.02290000000033,157596514.895129,4063611.43254365,1705803.01647788
4.02360000000033,157433770.762239,4035286.55940573,1706415.14717423
4.02430000000033,157271036.651444,4007149.11812512,1707024.43022749
4.02500000000033,157108313.670169,3979197.98810488,1707630.86844545
4.02570000000033,156945602.919099,3951432.05415704,1708234.4646487
4.02640000000033,156782905.492186,3923850.20648985,1708835.22167053
4.02710000000033,156620222.476684,3896451.34069502,1709433.14235682
4.02780000000033,156457554.95316,3869234.35773476,1710028.22956593
4.02850000000033,156294903.995517,3842198.16392871,1710620.48616862
4.02920000000033,156132270.671021,3815341.67094079,1711209.91504791
4.02990000000033,155969656.040316,3788663.79576593,1711796.51909899
4.03060000000033,155807061.157446,3762163.46071668,1712380.30122913
4.03130000000033,155644487.069879,3735839.59340968,1712961.26435756
4.03200000000033,155481934.81853,3709691.12675211,1713539.41141538
4.03270000000033,155319405.437776,3683716.99892796,1714114.74534544
4.03340000000033,155156899.955484,3657916.15338422,1714687.26910226
4.03410000000033,154994419.393032,3632287.538817,1715256.98565191
4.03480000000033,154831964.765327,3606830.10915748,1715823.8979719
4.03550000000033,154669537.08083,3581542.82355785,1716388.00905112
4.03620000000033,154507137.341579,3556424.64637709,1716949.3218897
4.03690000000033,154344766.543209,3531474.54716671,1717507.83949893
4.03760000000033,154182425.674972,3506691.50065634,1718063.56490114
4.03830000000033,154020115.719766,3482074.48673926,1718616.50112962
4.03900000000033,153857837.65415,3457622.49045789,1719166.65122853
4.03970000000033,153695592.448371,3433334.5019891,1719714.01825277
4.04040000000033,153533381.066384,3409209.51662951,1720258.6052679
4.04110000000033,153371204.465874,3385246.53478068,1720800.41535004
4.04180000000033,153209063.598283,3361444.56193421,1721339.45158579
4.04250000000033,153046959.408827,3337802.6086568,1721875.7170721
4.04320000000033,152884892.836519,3314319.69057518,1722409.2149162
4.04390000000033,152722864.814197,3290994.82836101,1722939.94823548
4.04460000000033,152560876.268541,3267827.04771571,1723467.92015741
4.04530000000033,152398928.120098,3244815.37935512,1723993.13381947
4.04600000000033,152237021.283304,3221958.85899427,1724515.592369
4.04670000000033,152075156.666508,3199256.5273319,1725035.29896314
4.04740000000033,151913335.171994,3176707.43003503,1725552.25676874
4.04810000000033,151751557.696004,3154310.6177234,1726066.46896223
4.04880000000033,151589825.128761,3132065.14595391,1726577.93872959
4.04950000000033,151428138.354492,3109970.07520492,1727086.6692662
4.05020000000033,151266498.25145,3088024.47086056,1727592.66377675
4.05090000000033,151104905.691938,3066227.40319492,1728095.9254752
4.05160000000033,150943361.542333,3044577.94735624,1728596.45758464
4.05230000000033,150781866.663106,3023075.18335102,1729094.2633372
4.05300000000033,150620421.908849,3001718.19602803,1729589.34597398
4.05370000000033,150459028.128296,2980506.07506238,1730081.70874497
4.05440000000033,150297686.164344,2959437.91493939,1730571.35490891
4.05510000000033,150136396.854081,2938512.81493854,1731058.28773325
4.05580000000033,149975161.028805,2917729.87911731,1731542.51049405
4.05650000000033,149813979.514049,2897088.21629497,1732024.02647586
4.05720000000033,149652853.129606,2876586.94003634,1732502.83897168
4.05790000000033,149491782.689547,2856225.16863552,1732978.95128283
4.05860000000033,149330769.00225,2836002.02509952,1733452.36671889
4.05930000000033,149169812.87042,2815916.63713193,1733923.0885976
4.06000000000033,149008915.091113,2795968.1371165,1734391.12024477
4.06070000000033,148848076.455759,2776155.66210066,1734856.46499423
4.06140000000033,148687297.750186,2756478.35377906,1735319.12618766
4.06210000000033,148526579.754644,2736935.35847703,1735779.10717461
4.06280000000034,148365923.243824,2717525.82713405,1736236.41131233
4.06350000000034,148205328.986888,2698248.91528711,1736691.04196574
4.06420000000034,148044797.747488,2679103.78305412,1737143.00250732
4.06490000000034,147884330.283789,2660089.59511725,1737592.29631701
4.06560000000034,147723927.348494,2641205.52070625,1738038.92678218
4.06630000000034,147563589.688867,2622450.73358171,1738482.89729748
4.06700000000034,147403318.046756,2603824.41201834,1738924.21126483
4.06770000000034,147243113.158617,2585325.73878821,1739362.87209326
4.06840000000034,147082975.755537,2566953.90114396,1739798.8831989
4.06910000000034,146922906.563255,2548708.09080196,1740232.24800484
4.06980000000034,146762906.30219,2530587.50392551,1740662.96994109
4.07050000000034,146602975.68746,2512591.34110796,1741091.05244448
4.07120000000034,146443115.428907,2494718.80735583,1741516.49895858
4.07190000000034,146283326.231121,2476969.11207195,1741939.31293363
4.07260000000034,146123608.793462,2459341.46903849,1742359.49782646
4.07330000000034,145963963.810084,2441835.09640009,1742777.05710038
4.07400000000034,145804391.969957,2424449.21664688,1743191.99422515
4.07470000000034,145644893.956894,2407183.05659753,1743604.31267688
4.07540000000034,145485470.449567,2390035.8473823,1744014.01593794
4.07610000000034,145326122.121539,2373006.82442601,1744421.1074969
4.07680000000034,145166849.64128,2356095.2274311,1744825.59084843
4.07750000000034,145007653.672194,2339300.3003606,1745227.46949326
4.07820000000034,144848534.87264,2322621.29142111,1745626.74693807
4.07890000000034,144689493.895958,2306057.4530458,1746023.42669544
4.07960000000034,144530531.39049,2289608.04187737,1746417.51228374
4.08030000000034,144371647.999601,2273272.31875103,1746809.00722711
4.08100000000034,144212844.361708,2257049.54867748,1747197.91505532
4.08170000000034,144054121.110296,2240939.0008258,1747584.23930374
4.08240000000034,143895478.873947,2224939.94850652,1747967.98351326
4.08310000000034,143736918.276359,2209051.66915446,1748349.1512302
4.08380000000034,143578439.936371,2193273.44431177,1748727.74600625
4.08450000000034,143420044.467985,2177604.55961085,1749103.77139839
4.08520000000034,143261732.48039,2162044.30475733,1749477.23096884
4.08590000000034,143103504.577983,2146591.973513,1749848.12828495
4.08660000000034,142945361.360393,2131246.86367878,1750216.46691915
4.08730000000034,142787303.422504,2116008.27707772,1750582.2504489
4.08800000000034,142629331.354477,2100875.51953792,1750945.48245656
4.08870000000034,142471445.741775,2085847.90087557,1751306.16652938
4.08940000000034,142313647.16518,2070924.73487786,1751664.3062594
4.09010000000034,142155936.200824,2056105.33928605,1752019.9052434
4.09080000000034,141998313.420203,2041389.03577842,1752372.96708279
4.09150000000034,141840779.390208,2026775.14995329,1752723.49538358
4.09220000000034,141683334.673139,2012263.01131204,1753071.49375631
4.09290000000034,141525979.826735,1997851.95324217,1753416.96581596
4.09360000000034,141368715.404192,1983541.31300028,1753759.9151819
4.09430000000034,141211541.954187,1969330.4316952,1754100.3454778
4.09500000000034,141054460.020899,1955218.65427101,1754438.2603316
4.09570000000034,140897470.144034,1941205.32949014,1754773.66337541
4.09640000000034,140740572.858846,1927289.80991645,1755106.55824547
4.09710000000034,140583768.696157,1913471.45189838,1755436.94858204
4.09780000000034,140427058.182382,1899749.61555204,1755764.83802941
4.09850000000034,140270441.839553,1886123.66474438,1756090.23023575
4.09920000000034,140113920.185335,1872592.96707636,1756413.12885309
4.09990000000034,139957493.733053,1859156.89386612,1756733.53753729
4.10060000000034,139801162.991713,1845814.82013218,1757051.45994788
4.10130000000034,139644928.466024,1832566.12457669,1757366.89974809
4.10200000000034,139488790.656419,1819410.18956862,1757679.86060473
4.10270000000034,139332750.059078,1806346.4011271,1757990.34618817
4.10340000000034,139176807.165949,1793374.14890465,1758298.36017223
4.10410000000034,139020962.464771,1780492.8261705,1758603.90623416
4.10480000000034,138865216.439093,1767701.82979394,1758906.98805453
4.10550000000034,138709569.5683,1755000.56022766,1759207.60931724
4.10620000000034,138554022.327632,1742388.42149117,1759505.77370939
4.10690000000034,138398575.188204,1729864.82115414,1759801.48492125
4.10760000000034,138243228.617032,1717429.17031989,1760094.74664621
4.10830000000034,138087983.07705,1705080.88360883,1760385.56258067
4.10900000000034,137932839.027134,1692819.37914196,1760673.93642407
4.10970000000034,137777796.922124,1680644.07852436,1760959.87187873
4.11040000000034,137622857.212843,1668554.40682874,1761243.37264987
4.11110000000035,137468020.34612,1656549.79257904,1761524.44244549
4.11180000000035,137313286.764809,1644629.66773399,1761803.08497637
4.11250000000035,137158656.907814,1632793.46767078,1762079.30395597
4.11320000000035,137004131.210106,1621040.63116869,1762353.10310037
4.11390000000035,136849710.102749,1609370.6003928,1762624.48612826
4.11460000000035,136695394.012915,1597782.82087771,1762893.45676083
4.11530000000035,136541183.363908,1586276.7415113,1763160.01872175
4.11600000000035,136387078.575187,1574851.81451851,1763424.17573707
4.11670000000035,136233080.062384,1563507.49544516,1763685.93153522
4.11740000000035,136079188.237324,1552243.24314185,1763945.28984693
4.11810000000035,135925403.508047,1541058.51974777,1764202.25440514
4.11880000000035,135771726.278832,1529952.7906747,1764456.82894502
4.11950000000035,135618156.950211,1518925.52459093,1764709.01720385
4.12020000000035,135464695.918994,1507976.19340525,1764958.82292097
4.12090000000035,135311343.578289,1497104.27225101,1765206.24983779
4.12160000000035,135158100.317521,1486309.23947016,1765451.30169765
4.12230000000035,135004966.522453,1475590.57659739,1765693.98224584
4.12300000000035,134851942.575208,1464947.76834422,1765934.29522948
4.12370000000035,134699028.854284,1454380.30258321,1766172.24439755
4.12440000000035,134546225.734582,1443887.67033219,1766407.83350074
4.12510000000035,134393533.587419,1433469.3657385,1766641.06629149
4.12580000000035,134240952.780553,1423124.88606325,1766871.94652387
4.12650000000035,134088483.678199,1412853.73166574,1767100.47795358
4.12720000000035,133936126.641052,1402655.40598774,1767326.66433785
4.12790000000035,133783882.026305,1392529.41553797,1767550.50943544
4.12860000000035,133631750.187669,1382475.26987651,1767772.01700655
4.12930000000035,133479731.475394,1372492.48159934,1767991.19081278
4.13000000000035,133327826.236289,1362580.56632283,1768208.03461711
4.13070000000035,133176034.813737,1352739.04266836,1768422.55218379
4.13140000000035,133024357.547719,1342967.43224689,1768634.74727837
4.13210000000035,132872794.774835,1333265.25964367,1768844.62366757
4.13280000000035,132721346.828318,1323632.05240291,1769052.18511929
4.13350000000035,132570014.038056,1314067.34101257,1769257.43540255
4.13420000000035,132418796.730613,1304570.65888909,1769460.37828741
4.13490000000035,132267695.229243,1295141.54236226,1769661.01754498
4.13560000000035,132116709.853918,1285779.53066011,1769859.3569473
4.13630000000035,131965840.921336,1276484.1658938,1770055.40026737
4.13700000000035,131815088.744949,1267254.99304258,1770249.15127906
4.13770000000035,131664453.634978,1258091.55993886,1770440.61375706
4.13840000000035,131513935.898431,1248993.4172532,1770629.79147685
4.13910000000035,131363535.839125,1239960.11847943,1770816.68821465
4.13980000000035,131213253.757702,1230991.21991982,1771001.30774738
4.14050000000035,131063089.951647,1222086.28067023,1771183.65385262
4.14120000000035,130913044.71531,1213244.86260538,1771363.73030852
4.14190000000035,130763118.339923,1204466.53036413,1771541.54089383
4.14260000000035,130613311.113616,1195750.85133478,1771717.08938779
